certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100020842400000104,6,Reduced and replaced smoking visuals during a father-son conversation.,smoking,replacement,substance,visual_scene
100020842400000104,5,Removed and replaced a shot of students smoking inside the hostel during a dialogue.,student smoking,replacement,substance,visual_scene
100020842400000104,4,Reduced and replaced smoking visuals in the song Obbane shiva.,smoking,replacement,substance,visual_scene
100020842400000104,3,"Replaced the word ""lighter"" multiple times.",lighter|lighter|lighter,replacement,,text_dialogue
100020842400000104,2,Muted the word smoking.,smoking,audio_modification,substance,text_dialogue
100020842400000104,1,Inserted streaming partners and satellite partners in starting titles.,streaming partners|satellite partners,insertion,,metadata
100030842100000766,8,Blurred the visuals of a sword being inserted at several points.,sword,visual_modification,violence,visual_scene
100030842100000766,7,Muted the words and defocussed the middle finger.,Aattakkooda mudiyaadhu|middle finger,audio_modification,profanity,text_dialogue
100030842100000766,6,Muted a profane word at one point in the film,aattittu,audio_modification,profanity,text_dialogue
100030842100000766,5,Removed and replaced the visual of Mustafa looking down at the thighs of a lady constable.,Mustafa,replacement,sexual_suggestive,visual_scene
100030842100000766,4,Removed the dialogue at one point in the film,Nikkiravaala,deletion,,text_dialogue
100030842100000766,3,Removed dialogue and a hand gesture from a scene.,Thookki niruthuvaar,deletion,,text_dialogue
100030842100000766,2,Blurred the visual of inserting a sickle into the stomach of Raghavi.,violence,visual_modification,violence,visual_scene
100030842100000766,1,Muted multiple instances of profanity throughout the film.,loosukku|tighttukku|kenakku|kezhattukku|oththa|ommaala|bastard|baadu|lavada,audio_modification,profanity,text_dialogue
100010842200006218,2,Removed visuals from Song 2.,Song 2,deletion,,visual_scene
100010842200006218,1,Removed the visuals of a song.,Song 1,deletion,,visual_scene
100010101800000096,3,Replaced a profane word with another one.,Bhikarchot|Vhikar,replacement,profanity,text_dialogue
100010101800000096,2,Muted a profane word at one point in the film,maal,audio_modification,profanity,text_dialogue
100010101800000096,1,Added a static message about smoking.,smoking,insertion,substance,metadata
100010151700001876,14,"Added anti-smoking disclaimers at the beginning and in the middle of the film, along with a static scroll that says 'Smoking Kills' whenever smoking appears.",smoking,insertion,substance,metadata
100010151700001876,13,"Removed the visual of a man holding another man's neck, resulting in the man's death.",violence,deletion,violence,visual_scene
100010151700001876,12,Removed the visual of a doctor suturing a wound.,wound,deletion,violence,visual_scene
100010151700001876,11,Removed the visual of padded bra.,padded bra,deletion,sexual_suggestive,visual_scene
100010151700001876,10,Removed the visual of a man firing a cracker and making an offensive gesture.,offensive gesture|cracker,deletion,violence,visual_scene
100010151700001876,9,Removed the scene of women dancing.,women dancing,deletion,sexual_suggestive,visual_scene
100010151700001876,8,Removed the visual of women on the road and blood.,,deletion,violence,visual_scene
100010151700001876,7,Deleted the visual of a man being kicked and removed the profanity.,fuck,deletion,violence|profanity,visual_scene
100010151700001876,6,Removed the scene of a couple engaging in a lovemaking scene.,sexual activity,deletion,sexual_suggestive,visual_scene
100010151700001876,5,Multiple instances of profanity were removed from the dialogue.,bastard|bitch|screw,text_modification,profanity,text_dialogue
100010151700001876,4,Multiple instances of profanity were muted.,ass|suck|cock|fuck|mother fucker,audio_modification,profanity,text_dialogue
100010151700001876,3,Multiple instances of profanity were censored.,jerk|son of bitch|fucker|ass fuck|asshole,audio_modification,profanity,text_dialogue
100010151700001876,2,Multiple scenes were removed from the film.,violence,deletion,violence,visual_scene
100010151700001876,1,Muted multiple instances of profanity throughout the film.,fuck|bitch|dick,audio_modification,profanity,text_dialogue
100090842200000567,3,Replaced the visuals of KGF footage on the television.,KGF,replacement,violence,visual_scene
100090842200000567,2,Blurred the visual of the identity card.,Tamil Nadu Police,visual_modification,identity_reference,visual_scene
100090842200000567,1,Muted several profane words throughout the film.,oththa|iththa|gommaaley,audio_modification,profanity,text_dialogue
100010101900009133,4,Corrected the main title.,main title,text_modification,,metadata
100010101900009133,3,Removed the word low from subtitles.,low,text_modification,,text_dialogue
100010101900009133,2,Removed a word from the subtitle.,khalchya,text_modification,profanity,text_dialogue
100010101900009133,1,Replaced an anti-smoking public service announcement in Hindi with one in Marathi.,smoking,replacement,substance,metadata
100030102100001003,21,Removed the climax portion.,climax,deletion,violence,visual_scene
100030102100001003,20,Reduced the visuals of the stabbing.,violence,visual_modification,violence,visual_scene
100030102100001003,19,Removed visuals of a killing scene.,constable Ganapathi|Ganga,visual_modification,violence,visual_scene
100030102100001003,18,Removed fight scenes and intercut shots of a character seducing a person's daughter.,fight|seducing,deletion,violence|sexual_suggestive,visual_scene
100030102100001003,17,"Removed the song sequence, retaining only background music visuals.",atta menayyave ettaa uthikeyave,deletion,,music
100030102100001003,16,Removed the fight scene.,violence,deletion,violence,visual_scene
100030102100001003,15,Muted a word spoken by Viswanath Pratap.,vyabhicharam,audio_modification,profanity,text_dialogue
100030102100001003,14,Reduced the visuals of Usha giving treatment to Thilak's wounded hand.,violence,visual_modification,violence,visual_scene
100030102100001003,13,Removed visuals of a hand injury.,hand injury,deletion,violence,visual_scene
100030102100001003,12,Removed liquor bottles from the scene.,liquor bottles,deletion,substance,visual_scene
100030102100001003,11,Reduced the visuals of a stabbing scene.,violence,visual_modification,violence,visual_scene
100030102100001003,10,Visuals of the fight scene were reduced.,Thilak fights with rowdies,visual_modification,violence,visual_scene
100030102100001003,9,Reduced the visuals of a dead person on the road.,violence,visual_modification,violence,visual_scene
100030102100001003,8,Removed visuals of a stabbing scene.,violence,deletion,violence,visual_scene
100030102100001003,7,Removed the scene in the wine shop with branded liquor bottles.,liquor bottles,deletion,substance,visual_scene
100030102100001003,6,Muted a profane word spoken by the actor.,battalooda|dheesukuni|ooda,audio_modification,profanity,text_dialogue
100030102100001003,5,Removed a fight scene.,violence,deletion,violence,visual_scene
100030102100001003,4,Reduced the visuals of an attempt to seduce a girl.,seduction attempt,visual_modification,sexual_suggestive,visual_scene
100030102100001003,3,Removed the visuals of a girl walking on the road.,girl,deletion,,visual_scene
100030102100001003,2,Reduced the fight scene.,violence,deletion,violence,visual_scene
100030102100001003,1,Muted the word at multiple points in the dialogue.,guddodu,audio_modification,profanity,text_dialogue
100010102100000729,4,Removed a shot of a horse due to lack of required permissions.,horse,deletion,,visual_scene
100010102100000729,3,Inserted an anti-smoking health spot after the interval.,smoking,insertion,substance,metadata
100010102100000729,2,Removed the word.,mental,text_modification,,text_dialogue
100010102100000729,1,Added a 10-second slot for closed captions.,CC,insertion,,metadata
100020842200000647,7,Added a smoking disclaimer during the interval.,smoking,insertion,substance,metadata
100020842200000647,6,Added a smoking disclaimer at the beginning of the film.,smoking,insertion,substance,metadata
100020842200000647,5,Added the Azadi Ka Amrit Mahotsav Logo.,Azadi Ka Amrit Mahotsav Logo,insertion,political,visual_scene
100020842200000647,4,Added a censor certificate at the beginning of the film.,censor certificate,insertion,,metadata
100020842200000647,3,Deleted the visuals of people hitting a man with sticks.,violence,deletion,violence,visual_scene
100020842200000647,2,Removed the visual of the villain removing a knife after stabbing.,knife,deletion,violence,visual_scene
100020842200000647,1,Deleted the visual of the censor certificate.,censor certificate,deletion,,visual_scene
100010842400005842,8,"Removed audio for the word ""Jaihind"".",Jaihind,audio_modification,,text_dialogue
100010842400005842,7,Submitted AWBI certificate for Lizard visuals,Lizard,visual_modification,,visual_scene
100010842400005842,6,Inserted rolling credits to fill the blank space at the end.,null,insertion,,metadata
100010842400005842,5,Added an anti-drug consumption graphic throughout the movie.,drug consumption,content_overlay,substance,visual_scene
100010842400005842,4,Added anti-smoking disclaimer throughout the movie.,smoking,content_overlay,substance,metadata
100010842400005842,3,Replaced visuals depicting drug use.,drugs,replacement,substance,visual_scene
100010842400005842,2,Added an anti-alcohol graphic throughout the movie.,alcohol,content_overlay,substance,visual_scene
100010842400005842,1,Inserted a health spot in Hindi at the beginning and during the interval of the film.,smoking,insertion,substance,metadata
100070842400000345,9,Removed profanity from the dialogue.,Poo Munda|Neethali,text_modification,profanity,text_dialogue
100070842400000345,8,Added a disclaimer regarding statutory warnings for tobacco use.,tobacco,insertion,substance,metadata
100070842400000345,7,Removed the name Chandra Bose.,Chandra Bose,deletion,political,text_dialogue
100070842400000345,6,Removed visuals of Siva statue.,Siva,deletion,religious,visual_scene
100070842400000345,5,"Removed the word ""Style"".",Style,deletion,,text_dialogue
100070842400000345,4,Removed a portion of dialogue from the film.,Ippudu|Anukuntaru kani,text_modification,,text_dialogue
100070842400000345,3,"Inserted content warnings for smoking and drinking, formatted as white strips with black bold font, where previously missing.",smoking|drinking,insertion,substance,metadata
